"title","lat","lng","www","conduse"
"Musei Civici di Arte Antica - Palazzina Marfisa","44,83320380204980","11,62973302628510",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FE021"
"Museo di Palazzo Poggi","44,49688408304220","11,35240622354100",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO057"
"MAMbo - Museo d'Arte Moderna di Bologna","44,50267906915080","11,33679703420920",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO128"
"La Casa delle Marionette","44,41938782024520","12,20091508830040","http://www.teatrodeldrago.it/it/la-casa-delle-marionette.html","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA060"
"MUV - Museo della Civiltà Villanoviana","44,50263663351600","11,44526288169440","http://www.comune.castenaso.bo.it/aree-tematiche/cultura/muv-museo-della-civilta-villanoviana","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO132"
"Museo Parrocchiale","44,80914452899570","12,01499441418820",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FE056"
"Galleria d'Arte Contemporanea """V. Stoppioni"""","43,94421675551740","11,90860826888310","http://www.comune.santa-sofia.fc.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FC049"
"Museo della Fortezza","12,3456180096","43,8967018133","http://www.san-leo.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN041"
"Musei Civici: Sez. del Territorio","44,83229328829030","11,29053143513040",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO041"
"MUSA - Museo della Salumeria","44,55303919637780","10,93740666203720","http://www.museodellasalumeria.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO076"
"Museo Nazionale Giuseppe Verdi","44,97696282743830","10,03933481217190","http://www.museogiuseppeverdi.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR034"
"Pinacoteca """G. Stuard"""","44,80437685962320","10,32987933512340",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR011"
"Museo Ducati","44,51629586641460","11,26860191367880","http://www.ducati.com","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO088"
"Mostra permanente - """Il museo della città romana di Claterna"""","44,44202746801750","11,47561801334300","http://www.civitasclaterna.org","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO124"
"Museo della Città","44,06259455765540","12,56686165167180","http://www.museicomunalirimini.it/musei/museo_citta/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN028"
"Museo della Civiltà Valligiana","9,7310113907","44,6295121093",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR019"
"Museo del Duomo di Fidenza","44,86666210930560","10,05814575050730","http://www.museoduomofidenza.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR016"
"Museo della Pieve del Tho'","44,21440543355680","11,75303075143150",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA035"
"Museo della Preistoria """Luigi Donini"""","44,46985222831540","11,40032797245050",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO029"
"Museo del Territorio","44,07205513724280","12,32433765083400","http://www.comune.longiano.fc.it/museo-territorio","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FC006"
"Museo della Linea Christa","44,00431389263450","12,29980740001940","http://www.lineachrista.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FC064"
"Museo della Ceramica","10,8464555","44,5192917",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO027"
"Museo del Modellismo Storico","44,76656195532630","11,75068540523760","http://www.museomodellismostorico.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FE016"
"Museo della Resistenza Piacentina","44,72370628041450","9,74454870638321",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PC039"
